regione,nome_centro,mese,donazioni
Abruzzo,OSPEDALE SAN SALVATORE,2022-11,42
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2022-11,43
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2022-11,43
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2022-11,44
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2022-11,43
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2022-11,42
Abruzzo,P.O. S. MASSIMO DI PENNE,2022-11,42
Abruzzo,OSPEDALE MAZZINI,2022-12,42
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2022-12,41
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2022-12,41
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2022-12,39
Abruzzo,OSPEDALE SAN SALVATORE,2022-12,41
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2022-12,41
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2022-12,39
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2022-12,41
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2022-12,41
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2022-12,39
Abruzzo,P.O. S. MASSIMO DI PENNE,2022-12,40
Abruzzo,OSPEDALE MAZZINI,2023-01,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-01,43
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-01,44
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-01,44
Abruzzo,OSPEDALE SAN SALVATORE,2023-01,43
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-01,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-01,44
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-01,43
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-01,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-01,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-01,43
Abruzzo,OSPEDALE MAZZINI,2023-02,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-02,44
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-02,46
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-02,45
Abruzzo,OSPEDALE SAN SALVATORE,2023-02,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-02,44
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-02,46
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-02,43
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-02,44
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-02,44
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-02,45
Abruzzo,OSPEDALE MAZZINI,2023-03,46
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-03,48
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-03,47
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-03,45
Abruzzo,OSPEDALE SAN SALVATORE,2023-03,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-03,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-03,47
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-03,47
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-03,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-03,47
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-03,45
Abruzzo,OSPEDALE MAZZINI,2023-04,46
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-04,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-04,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-04,45
Abruzzo,OSPEDALE SAN SALVATORE,2023-04,46
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-04,43
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-04,44
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-04,44
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-04,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-04,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-04,45
Abruzzo,OSPEDALE MAZZINI,2023-05,49
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-05,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-05,49
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-05,47
Abruzzo,OSPEDALE SAN SALVATORE,2023-05,47
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-05,49
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-05,50
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-05,48
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-05,47
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-05,48
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-05,47
Abruzzo,OSPEDALE MAZZINI,2023-06,46
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-06,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-06,44
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-06,44
Abruzzo,OSPEDALE SAN SALVATORE,2023-06,44
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-06,47
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-06,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-06,46
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-06,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-06,46
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-06,44
Abruzzo,OSPEDALE MAZZINI,2023-07,41
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-07,40
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-07,41
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-07,41
Abruzzo,OSPEDALE SAN SALVATORE,2023-07,41
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-07,41
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-07,39
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-07,40
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-07,40
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-07,40
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-07,39
Abruzzo,OSPEDALE MAZZINI,2023-08,40
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-08,40
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-08,41
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-08,41
Abruzzo,OSPEDALE SAN SALVATORE,2023-08,41
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-08,41
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-08,41
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-08,41
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-08,40
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-08,41
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-08,41
Abruzzo,OSPEDALE MAZZINI,2023-09,43
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-09,45
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-09,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-09,44
Abruzzo,OSPEDALE SAN SALVATORE,2023-09,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-09,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-09,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-09,45
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-09,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-09,44
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-09,45
Abruzzo,OSPEDALE MAZZINI,2023-10,48
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-10,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-10,48
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-10,47
Abruzzo,OSPEDALE SAN SALVATORE,2023-10,47
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-10,48
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-10,48
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-10,49
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-10,47
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-10,47
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-10,48
Abruzzo,OSPEDALE MAZZINI,2023-11,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-11,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-11,46
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-11,45
Abruzzo,OSPEDALE SAN SALVATORE,2023-11,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-11,47
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-11,44
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-11,45
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-11,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-11,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-11,45
Abruzzo,OSPEDALE MAZZINI,2023-12,41
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2023-12,39
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2023-12,41
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2023-12,41
Abruzzo,OSPEDALE SAN SALVATORE,2023-12,40
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2023-12,39
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2023-12,40
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2023-12,39
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2023-12,40
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2023-12,41
Abruzzo,P.O. S. MASSIMO DI PENNE,2023-12,41
Abruzzo,OSPEDALE MAZZINI,2024-01,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-01,44
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-01,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-01,45
Abruzzo,OSPEDALE SAN SALVATORE,2024-01,44
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-01,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-01,43
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-01,43
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-01,44
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-01,43
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-01,43
Abruzzo,OSPEDALE MAZZINI,2024-02,48
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-02,48
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-02,47
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-02,48
Abruzzo,OSPEDALE SAN SALVATORE,2024-02,48
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-02,46
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-02,47
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-02,46
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-02,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-02,47
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-02,47
Abruzzo,OSPEDALE MAZZINI,2024-03,46
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-03,45
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-03,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-03,47
Abruzzo,OSPEDALE SAN SALVATORE,2024-03,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-03,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-03,46
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-03,46
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-03,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-03,46
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-03,45
Abruzzo,OSPEDALE MAZZINI,2024-04,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-04,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-04,46
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-04,46
Abruzzo,OSPEDALE SAN SALVATORE,2024-04,46
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-04,46
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-04,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-04,45
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-04,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-04,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-04,47
Abruzzo,OSPEDALE MAZZINI,2024-05,44
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-05,45
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-05,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-05,45
Abruzzo,OSPEDALE SAN SALVATORE,2024-05,46
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-05,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-05,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-05,44
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-05,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-05,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-05,43
Abruzzo,OSPEDALE MAZZINI,2024-06,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-06,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-06,46
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-06,45
Abruzzo,OSPEDALE SAN SALVATORE,2024-06,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-06,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-06,44
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-06,47
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-06,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-06,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-06,46
Abruzzo,OSPEDALE MAZZINI,2024-07,37
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-07,37
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-07,38
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-07,38
Abruzzo,OSPEDALE SAN SALVATORE,2024-07,39
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-07,38
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-07,38
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-07,38
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-07,39
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-07,38
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-07,39
Abruzzo,OSPEDALE MAZZINI,2024-08,40
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-08,40
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-08,38
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-08,40
Abruzzo,OSPEDALE SAN SALVATORE,2024-08,39
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-08,39
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-08,39
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-08,40
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-08,40
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-08,38
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-08,40
Abruzzo,OSPEDALE MAZZINI,2024-09,44
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-09,43
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-09,43
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-09,43
Abruzzo,OSPEDALE SAN SALVATORE,2024-09,44
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-09,44
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-09,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-09,44
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-09,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-09,43
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-09,45
Abruzzo,OSPEDALE MAZZINI,2024-10,43
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-10,44
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-10,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-10,45
Abruzzo,OSPEDALE SAN SALVATORE,2024-10,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-10,43
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-10,44
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-10,43
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-10,43
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-10,44
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-10,44
Abruzzo,OSPEDALE MAZZINI,2024-11,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-11,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-11,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-11,45
Abruzzo,OSPEDALE SAN SALVATORE,2024-11,43
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-11,44
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-11,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-11,45
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-11,43
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-11,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-11,45
Abruzzo,OSPEDALE MAZZINI,2024-12,42
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2024-12,42
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2024-12,44
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2024-12,43
Abruzzo,OSPEDALE SAN SALVATORE,2024-12,42
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2024-12,44
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2024-12,42
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2024-12,44
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2024-12,42
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2024-12,43
Abruzzo,P.O. S. MASSIMO DI PENNE,2024-12,42
Abruzzo,OSPEDALE MAZZINI,2025-01,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-01,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-01,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-01,45
Abruzzo,OSPEDALE SAN SALVATORE,2025-01,46
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-01,47
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-01,47
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-01,48
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-01,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-01,46
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-01,45
Abruzzo,OSPEDALE MAZZINI,2025-02,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-02,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-02,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-02,45
Abruzzo,OSPEDALE SAN SALVATORE,2025-02,44
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-02,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-02,44
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-02,43
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-02,44
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-02,43
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-02,44
Abruzzo,OSPEDALE MAZZINI,2025-03,43
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-03,44
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-03,44
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-03,44
Abruzzo,OSPEDALE SAN SALVATORE,2025-03,44
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-03,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-03,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-03,44
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-03,43
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-03,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-03,43
Abruzzo,OSPEDALE MAZZINI,2025-04,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-04,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-04,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-04,46
Abruzzo,OSPEDALE SAN SALVATORE,2025-04,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-04,46
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-04,45
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-04,45
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-04,45
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-04,44
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-04,46
Abruzzo,OSPEDALE MAZZINI,2025-05,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-05,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-05,46
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-05,46
Abruzzo,OSPEDALE SAN SALVATORE,2025-05,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-05,46
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-05,47
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-05,46
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-05,46
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-05,47
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-05,46
Abruzzo,OSPEDALE MAZZINI,2025-06,45
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-06,47
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-06,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-06,47
Abruzzo,OSPEDALE SAN SALVATORE,2025-06,48
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-06,46
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-06,46
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-06,45
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-06,48
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-06,45
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-06,45
Abruzzo,OSPEDALE MAZZINI,2025-07,39
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-07,39
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-07,39
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-07,40
Abruzzo,OSPEDALE SAN SALVATORE,2025-07,39
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-07,38
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-07,39
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-07,39
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-07,38
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-07,40
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-07,39
Abruzzo,OSPEDALE MAZZINI,2025-08,38
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-08,38
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-08,38
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-08,37
Abruzzo,OSPEDALE SAN SALVATORE,2025-08,38
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-08,39
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-08,37
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-08,39
Abruzzo,OSPEDALE SAN LIBERATORE DI ATRI (TE),2025-08,39
Abruzzo,OSPEDALE MARIA S.S. DELLO SPLENDORE,2025-08,38
Abruzzo,P.O. S. MASSIMO DI PENNE,2025-08,38
Abruzzo,OSPEDALE MAZZINI,2025-09,46
Abruzzo,P.O. VASTO S.PIO DA PIETRALCINA,2025-09,46
Abruzzo,PO AVEZZANO 'S. FILIPPO E NICOLA',2025-09,45
Abruzzo,Pres. Osp. Clinicizzato SS. ANNUNZIATA,2025-09,45
Abruzzo,OSPEDALE SAN SALVATORE,2025-09,45
Abruzzo,P.O.'S.S. TRINITA'' POPOLI,2025-09,45
Abruzzo,PO SULMONA ' DELL' ANNUNZIATA',2025-09,46
Abruzzo,"P.O. ""SPIRITO SANTO"" PESCARA",2025-09,45
